"Experiment"	"Retention time"	"Cycle time"	"MS/MS count"
"VIII27_210129"	142.68	0.33234	0
"HEK_210201"	11.736	0.36415	1
"HEK_201204"	9.0802	0.32587	0
"HEK_210201"	12.3	0.31923	0
"HEK_210201"	149.01	0.42389	2
"HEK_210201"	33.13	2.1371	40
"HEK_201204"	10.473	0.32776	0
"III12_210129"	146.89	0.32501	0
"III23_210201"	146.49	0.37079	1
"III23_210201"	5.5585	0.48572	3
"HEK_210201"	149.79	0.46692	3
"III23_210201"	145.25	0.37354	1
"III23_18compl_210129"	94.027	2.0251	36
"HEK_201204"	0.22634	0.32306	0
"HEK_210201"	82.819	6.4732	107
"III12_210129"	15.689	0.41862	2
"III23_210129"	146.52	0.32593	0
"VIII27_210129"	10.543	0.42652	2
"III12_210129"	147.88	0.32501	0
"VIII27_210129"	7.5657	0.32384	0
"VIII27_210129"	11.268	0.36398	1
"HEK_210203"	142.74	0.37537	1
"HEK_210201"	142.52	0.37445	1
"III12_210129"	11.055	0.32249	0
"VIII27_210129"	140.79	0.36346	1
"HEK_201204"	0.72034	0.42129	2
"HEK_210203"	140.32	0.4834	3
"HEK_210201"	14.405	0.36278	1
"HEK_210201"	128.21	6.7465	103
"III12_210129"	11.781	0.32009	0
"III12_210129"	9.801	0.32839	0
"HEK_210201"	38.226	1.9535	36
"III23_210201"	144.9	0.4303	2
"HEK_201204"	142.71	0.37628	1
"III23_210129"	6.1374	0.3231	0
"HEK_201204"	8.4067	0.32513	0
"HEK_210201"	8.0459	0.32421	0
"III23_210201"	0.21122	0.42268	2
"HEK_201204"	11.429	0.36306	1
"HEK_201204"	137.91	0.31952	0
"III23_210201"	142.57	0.32867	0
"III12_210129"	4.5003	0.32321	0
"HEK_210203"	11.742	0.32015	0
"III12_210129"	1.3074	0.32321	0
"VIII27_210129"	147.42	0.32501	0
"HEK_210201"	137.37	0.47699	3
"III23_210201"	141.26	0.41748	2
"III23_210201"	14.398	0.35717	1
"VIII27_210129"	2.7456	0.32418	0
"III23_210129"	1.0504	0.36771	1
"III23_210129"	0.12824	0.42201	2
"HEK_210201"	148.35	0.32501	0
"III23_210129"	47.656	2.094	38
"III23_210201"	11.568	0.32072	0
"III23_210201"	116.94	6.6948	107
"III12_210129"	13.094	0.32003	0
"III12_210129"	1.3761	0.35918	1
"III23_210201"	144.92	0.37445	1
"HEK_201204"	149.27	0.32501	0
"VIII27_210129"	110.78	6.9475	118
"III23_210201"	37.913	6.4309	119
"III23_18compl_210129"	9.5174	0.33028	0
"HEK_201204"	1.4159	0.323	0
"III12_210129"	15.784	0.48145	3
"III23_18compl_210129"	14.437	0.36472	1
"HEK_210203"	69.994	2.1561	38
"III23_210201"	1.1933	0.32412	0
"VIII27_210129"	2.1318	0.32348	0
"III23_210129"	142.16	0.32501	0
"III23_210201"	13.156	0.32101	0
"VIII27_210129"	144.38	0.3772	1
"HEK_201204"	77.419	1.9958	36
"VIII27_210129"	2.1071	0.32374	0
"III23_210201"	145.42	0.42755	2
"III12_210129"	8.9694	0.32507	0
"HEK_201204"	44.91	2.1229	40
"HEK_210203"	136.22	0.65552	6
"HEK_201204"	83.185	2.1295	38
"HEK_201204"	9.4878	0.42601	2
"HEK_210201"	5.1786	0.48403	3
"III23_210201"	146.41	0.32684	0
"HEK_210203"	4.4289	0.32415	0
"III23_210201"	1.0062	0.32425	0
"HEK_210203"	145.81	0.32776	0
"HEK_210203"	138.48	0.36163	1
"III23_18compl_210129"	111.12	4.1954	65
"III23_210129"	41.983	2.0732	40
"III23_210129"	13.628	0.32021	0
"III23_18compl_210129"	58.988	1.9787	36
"III23_210201"	11.2	0.36615	1
"HEK_210203"	3.9501	0.32458	0
"III12_210129"	3.8042	0.367	1
"HEK_210203"	17.094	3.292	49
"VIII27_210129"	127.6	6.7996	105
"HEK_201204"	16.616	1.1388	14
"VIII27_210129"	3.4043	0.32424	0
"III23_210201"	2.8443	0.32388	0
"III23_210201"	26.82	1.9595	36
"III23_210129"	141.76	0.42389	2
"HEK_201204"	6.9312	0.48311	3
"III23_210129"	135.81	0.59509	5
"HEK_201204"	141.9	0.42206	2
"HEK_210201"	144.24	0.49255	3
"VIII27_210129"	30.487	5.9208	105
"III23_18compl_210129"	106.49	6.7657	112
"VIII27_210129"	36.055	5.01	90
"HEK_201204"	37.18	5.8182	110
"HEK_210201"	136.94	0.35522	1
"HEK_210203"	138.04	0.4184	2
"III23_210201"	138.84	0.3186	0
"III23_18compl_210129"	71.792	2.0847	36
"HEK_201204"	28.292	2.1069	40
"III12_210129"	11.136	0.32249	0
"III23_210129"	6.5834	0.32281	0
"III23_210201"	68.757	2.0618	38
"HEK_210203"	138.15	0.36255	1
"HEK_210201"	8.9244	0.36753	1
"HEK_210201"	30.281	1.9986	38
"III23_210129"	2.4921	0.32433	0
"III23_210201"	146.24	0.32593	0
"III23_210129"	147.37	0.32593	0
"III23_210129"	11.013	0.42154	2
"HEK_210203"	139.99	0.32135	0
"VIII27_210129"	2.8768	0.32344	0
"HEK_201204"	15.657	0.31998	0
"HEK_210203"	12.051	0.32032	0
"III23_18compl_210129"	147.61	0.32593	0
"III23_210201"	43.989	2.1146	38
"HEK_201204"	106.73	7.0157	117
"HEK_210203"	15.118	0.66708	6
"III12_210129"	10.888	0.42234	2
"III23_210201"	148.87	0.36896	1
"VIII27_210129"	14.964	0.52591	4
"III23_18compl_210129"	35.629	5.9161	108
"VIII27_210129"	1.6095	0.36072	1
"HEK_210201"	13.39	0.31946	0
"HEK_201204"	138.04	0.4184	2
"VIII27_210129"	7.225	0.32352	0
"III23_210129"	149.3	0.32501	0
"VIII27_210129"	111.51	6.503	106
"HEK_210203"	116.4	6.6705	102
"HEK_210201"	12.288	0.36283	1
"HEK_210201"	6.676	0.36118	1
"HEK_210201"	140.89	0.36346	1
"III23_18compl_210129"	12.757	0.40186	2
"III12_210129"	146.55	0.32501	0
"VIII27_210129"	147.59	0.32501	0
"HEK_210201"	84.582	2.0581	36
"III12_210129"	139.01	0.32227	0
"III23_210201"	90.762	6.8115	115
"HEK_210201"	80.644	2.0018	36
"III23_210201"	4.8848	0.32398	0
"VIII27_210129"	87.894	6.7538	116
"III23_18compl_210129"	145.2	0.32959	0
"HEK_210201"	66.663	2.049	38
"III23_210201"	82.917	6.2933	109
"HEK_210203"	144.66	0.33234	0
"III12_210129"	30.281	1.9989	38
"VIII27_210129"	138.89	0.48157	3
"HEK_210203"	9.371	0.32827	0
"HEK_201204"	3.401	0.32327	0
"HEK_210201"	7.6514	0.32413	0
"HEK_210203"	146.69	0.32776	0
"III23_18compl_210129"	141.53	0.72784	7
"III12_210129"	12.672	0.32032	0
"VIII27_210129"	66.445	2.1021	40
"HEK_201204"	14.461	0.3194	0
"VIII27_210129"	0.53869	0.32375	0
"III23_210129"	144.63	0.33234	0
"III23_18compl_210129"	0.35532	0.36885	1
"III23_210129"	90.837	2.032	36
"HEK_201204"	135.98	1.4099	18
"HEK_210201"	4.9305	0.36758	1
"III23_210129"	8.2321	0.32507	0
"HEK_210203"	2.6556	0.3239	0
"III12_210129"	123.04	6.833	104
"HEK_201204"	5.1738	0.36693	1
"III23_210201"	0.32272	0.32493	0
"VIII27_210129"	132.95	2.0535	36
"HEK_210201"	133.35	2.1277	36
"III23_210201"	90.876	6.5442	110
"III23_210129"	60.218	2.0471	36
"III23_210129"	75.985	2.0178	36
"III23_18compl_210129"	1.3507	0.36843	1
"III23_210129"	149.6	0.32593	0
"III23_210129"	49.132	1.978	38
"VIII27_210129"	144.45	0.33142	0
"III23_210129"	1.1476	0.4058	2
"VIII27_210129"	136.35	0.6015	5
"III23_18compl_210129"	8.8658	0.37148	1
"HEK_201204"	62.237	2.1172	38
"VIII27_210129"	11.873	0.36261	1
"III23_210201"	13.657	0.32055	0
"VIII27_210129"	79.475	2.1222	36
"VIII27_210129"	109.17	6.9827	110
"HEK_210201"	141.44	0.32043	0
"HEK_201204"	14.259	0.36398	1
"HEK_210203"	1.8556	0.36108	1
"HEK_210203"	145.67	0.32776	0
"VIII27_210129"	138.2	0.41931	2
"III23_210201"	149.34	0.32501	0
"HEK_210201"	13.671	0.36283	1
"HEK_210203"	13.63	0.32089	0
"HEK_201204"	13.983	0.36283	1
"III23_18compl_210129"	11.078	0.3229	0
"III23_18compl_210129"	145.79	0.32776	0
"III12_210129"	147.76	0.36896	1
"III23_210129"	11.007	0.32341	0
"VIII27_210129"	7.7616	0.3239	0
"HEK_201204"	22.04	6.5932	112
"HEK_210203"	139.29	0.47882	3
"HEK_201204"	138.18	0.60242	5
"HEK_201204"	11.842	0.35522	1
"III23_210129"	14.357	0.36369	1
"III12_210129"	139.32	0.4834	3
"III23_210201"	90.626	1.9629	36
"HEK_201204"	140.05	0.60425	5
"HEK_201204"	3.2845	0.32264	0
"III23_210201"	65.512	2.1323	38
"VIII27_210129"	149.01	0.32501	0
"III12_210129"	12.212	0.31998	0
"III23_210201"	129.49	6.6742	105
"III23_210129"	148.58	0.32501	0
"III23_210201"	97.994	2.0357	36
"III12_210129"	147.95	0.32501	0
"HEK_210201"	129.3	6.6861	102
"HEK_210203"	144.86	0.33142	0
"HEK_201204"	127.75	5.9605	91
"III23_210201"	9.7619	0.37262	1
"III23_18compl_210129"	17.186	2.681	38
"III12_210129"	142.83	0.49072	3
"HEK_201204"	146.89	0.32593	0
"HEK_210201"	0.27922	0.42264	2
"HEK_210203"	5.6305	0.42177	2
"III23_18compl_210129"	143.08	0.49713	3
"HEK_201204"	123.44	6.5437	100
"III12_210129"	7.016	0.32375	0
"HEK_210201"	11.318	0.36541	1
"III23_18compl_210129"	8.3184	0.32684	0
"HEK_210203"	11.669	0.36478	1
"HEK_210201"	5.9993	0.32413	0
"HEK_201204"	12.063	0.31843	0
"HEK_201204"	4.2704	0.35989	1
"III23_210201"	5.3033	0.36781	1
"HEK_210201"	47.481	1.9306	36
"III12_210129"	42.936	1.9013	34
"VIII27_210129"	144.97	0.33051	0
"VIII27_210129"	140.3	0.54291	4
"III23_210201"	17.151	3.7252	56
"III23_18compl_210129"	14.297	0.32146	0
"III23_210129"	146.57	0.36987	1
"HEK_210201"	7.9142	0.32455	0
"III23_210201"	6.2029	0.32421	0
"III23_210129"	12.513	0.41794	2
"HEK_210201"	54.371	2.1201	38
"III12_210129"	16.345	1.2312	15
"III23_18compl_210129"	70.709	6.6023	111
"VIII27_210129"	3.4363	0.32397	0
"HEK_210203"	15.633	0.66513	6
"III23_210129"	127.61	6.5927	101
"HEK_201204"	64.848	2.0078	36
"HEK_210203"	14.886	0.36518	1
"VIII27_210129"	44.168	2.0393	38
"HEK_201204"	81.441	2.1487	38
"HEK_201204"	146.49	0.32593	0
"III12_210129"	112.28	6.6765	106
"VIII27_210129"	9.648	0.42669	2
"III23_18compl_210129"	136.88	0.60425	5
"III12_210129"	7.2606	0.36707	1
"III23_18compl_210129"	90.032	2.0302	36
"HEK_210203"	58.43	6.7106	116
"III23_210201"	81.177	6.5254	116
"VIII27_210129"	46.907	1.9993	36
"III23_210201"	13.265	0.36398	1
"HEK_210201"	93.752	2.0302	36
"III23_210201"	55.833	2.0643	38
"III12_210129"	14.634	0.32043	0
"VIII27_210129"	5.014	0.32338	0
"VIII27_210129"	136.01	0.53192	4
"VIII27_210129"	13.138	0.36427	1
"HEK_201204"	59.265	2.1107	38
"III23_210201"	25.583	6.3715	112
"HEK_210203"	6.1896	0.32441	0
"HEK_210203"	64.938	6.2842	106
"III23_18compl_210129"	127.64	6.5918	101
"HEK_210201"	36.076	2.1117	40
"HEK_210201"	142.24	0.737	7
"VIII27_210129"	9.0315	0.36936	1
"III23_18compl_210129"	13.831	0.36467	1
"III23_210129"	143.74	0.33417	0
"III12_210129"	137.55	0.36346	1
"III23_210201"	50.986	2.0338	38
"HEK_210203"	148.1	0.36987	1
"III23_210201"	2.207	0.36763	1
"III23_210129"	8.1528	0.36884	1
"III23_210201"	3.1128	0.32454	0
"HEK_210201"	101.27	6.8623	114
"III12_210129"	44.834	5.9466	108
"III23_18compl_210129"	83.549	6.6431	111
"III12_210129"	8.9633	0.36867	1
"III23_18compl_210129"	149.79	0.32501	0
"HEK_201204"	41.816	2.092	40
"HEK_201204"	12.367	0.31895	0
"III23_210201"	0.85122	0.32518	0
"III23_210201"	130.38	6.6357	100
"III12_210129"	137.8	0.4184	2
"HEK_210201"	148.83	0.32593	0
"VIII27_210129"	142.37	0.42847	2
"HEK_210203"	9.0275	0.32621	0
"HEK_210203"	138	0.36255	1
"HEK_201204"	10.951	0.42023	2
"VIII27_210129"	142.31	0.42755	2
"VIII27_210129"	9.9224	0.37239	1
"HEK_210203"	4.3736	0.32413	0
"HEK_201204"	146.05	0.32501	0
"VIII27_210129"	12.886	0.32003	0
"III23_210201"	9.7681	0.42727	2
"VIII27_210129"	9.9981	0.42652	2
"VIII27_210129"	145.45	0.32776	0
"HEK_201204"	3.9069	0.32327	0
"III23_18compl_210129"	15.019	0.35769	1
"III23_210129"	14.649	0.36512	1
"III23_210129"	140.78	0.35797	1
"HEK_201204"	105.69	6.7621	111
"III23_210201"	57.369	2.037	38
"III12_210129"	5.4212	0.4218	2
"III23_210129"	147.88	0.32593	0
"III23_210129"	147.24	0.36896	1
"III23_18compl_210129"	30.92	6.5077	116
"HEK_201204"	80.678	1.9295	34
"HEK_210203"	12.505	0.32049	0
"VIII27_210129"	136.6	0.60333	5
"HEK_210201"	16.273	1.0802	13
"VIII27_210129"	89.482	2.0457	36
"HEK_210203"	140.12	0.3186	0
"HEK_210201"	7.3976	0.42232	2
"HEK_201204"	139.32	0.35522	1
"HEK_201204"	10.244	0.3277	0
"III23_210201"	15.107	0.73145	7
"III12_210129"	127.77	6.7067	102
"III23_210129"	8.7463	0.36232	1
"III23_210201"	141.58	0.48157	3
"III23_18compl_210129"	30.132	2.0939	40
"HEK_201204"	89.423	6.6646	112
"HEK_201204"	9.0523	0.3249	0
"HEK_210201"	2.0746	0.3246	0
"III23_210129"	48.429	2.0739	38
"III12_210129"	142.7	0.33142	0
"III12_210129"	13.779	0.36381	1
"HEK_210203"	144.55	0.33325	0
"HEK_210203"	139.03	0.36438	1
"III23_210129"	8.0056	0.42297	2
"HEK_210201"	147.18	0.36896	1
"HEK_210201"	27.407	2.1142	38
"HEK_210201"	56.356	6.0404	106
"HEK_210203"	4.926	0.32384	0
"III23_210201"	147.77	0.32593	0
"HEK_210201"	8.1228	0.32381	0
"III23_210129"	140.49	0.36255	1
"HEK_210203"	9.3819	0.32804	0
"HEK_201204"	9.6488	0.32776	0
"HEK_210201"	149.17	0.32501	0
"HEK_210203"	138.5	0.47882	3
"HEK_210201"	11.57	0.32101	0
"III12_210129"	6.7184	0.3606	1
"III23_210201"	147.56	0.4248	2
"VIII27_210129"	98.8	6.9827	117
"III23_210201"	144.33	0.49255	3
"III23_210129"	4.8377	0.4218	2
"III23_210129"	141	0.3653	1
"HEK_210203"	10.841	0.32799	0
"III23_18compl_210129"	83.8	2.1446	38
"HEK_210203"	142.75	0.73792	7
"HEK_201204"	2.2266	0.36713	1
"III12_210129"	136.44	0.72876	7
"HEK_201204"	44.184	2.011	36
"III12_210129"	140.22	0.31952	0
"III23_18compl_210129"	13.977	0.41908	2
"HEK_201204"	5.1799	0.32301	0
"HEK_210203"	102.77	6.5277	103
"III23_210201"	116.37	6.9617	111
"III23_210129"	41.193	2.1098	38
"III23_210129"	140.97	0.48065	3
"III12_210129"	146.07	0.32684	0
"HEK_210203"	8.9506	0.3697	1
"III12_210129"	29.839	6.3268	116
"III23_210201"	100.52	6.4279	105
"HEK_210203"	9.4046	0.32833	0
"HEK_210203"	141.95	0.36621	1
"III23_210129"	69.635	2.1098	38
"III23_18compl_210129"	10.767	0.32816	0
"HEK_210201"	9.8584	0.32896	0
"HEK_210203"	60.266	6.1551	105
"III23_210129"	82.461	6.1913	106
"III23_210129"	62.937	2.0409	38
"VIII27_210129"	14.537	0.32015	0
"III23_210201"	136.93	0.41656	2
"HEK_210203"	141.69	0.32318	0
"HEK_210203"	145	0.33142	0
"HEK_210201"	146.79	0.32593	0
"HEK_210201"	143.84	0.49347	3
"HEK_210201"	15.093	0.60556	5
"VIII27_210129"	139.09	0.41931	2
"HEK_201204"	144.23	0.33325	0
"III23_210201"	70.489	6.291	106
"HEK_201204"	113.59	6.769	106
"III23_18compl_210129"	139.04	0.41748	2
"III23_210129"	142.48	0.49072	3
"VIII27_210129"	8.0345	0.40604	2
"III23_210129"	6.3157	0.42149	2
"III23_18compl_210129"	142.46	0.33142	0
"HEK_210201"	140.02	0.32135	0
"HEK_201204"	3.4575	0.35975	1
"III23_210201"	140.31	0.32135	0
"III23_210201"	148.31	0.36987	1
"HEK_210203"	144.1	0.43304	2
"HEK_210203"	63.026	1.9556	36
"HEK_210201"	13.601	0.41765	2
"HEK_210203"	15.847	0.36512	1
"VIII27_210129"	7.3958	0.36083	1
"HEK_210203"	13.788	0.32101	0
"HEK_210201"	4.4578	0.32407	0
"III12_210129"	107.61	6.8971	111
"III12_210129"	73.515	1.9711	36
"HEK_201204"	57.766	2.0629	40
"III23_18compl_210129"	0.64847	0.32526	0
"HEK_210201"	142.57	0.32959	0
"III12_210129"	106.59	6.8317	113
"HEK_210201"	144.59	0.33142	0
"HEK_210201"	1.1501	0.3245	0
"III12_210129"	140.17	0.31952	0
"III23_210201"	5.4476	0.32444	0
"HEK_210203"	85.818	2.1373	38
"III23_18compl_210129"	139.8	0.41748	2
"VIII27_210129"	146.74	0.32593	0
"III23_18compl_210129"	4.6492	0.36884	1
"VIII27_210129"	9.506	0.3273	0
"HEK_210203"	5.101	0.32433	0
"III23_210129"	137.3	0.31494	0
"III23_210129"	60.083	6.1008	108
"HEK_210203"	144.8	0.37628	1
"HEK_210201"	140.33	0.42297	2
"III12_210129"	5.5603	0.32338	0
"III23_18compl_210129"	8.8152	0.3273	0
"III12_210129"	10.882	0.32381	0
"III23_210129"	68.964	6.7195	114
"HEK_201204"	141.78	0.40924	2
"III12_210129"	10.678	0.32804	0
"III23_18compl_210129"	71.503	6.5451	110
"III23_210129"	144.16	0.61523	5
"III23_18compl_210129"	149.39	0.32501	0
"III23_210129"	52.887	2.0089	38
"III23_18compl_210129"	8.7081	0.32839	0
"III12_210129"	24.696	2.1033	38
"HEK_210201"	119.78	6.7245	103
"HEK_201204"	13.025	0.72487	7
"III12_210129"	138.79	0.42023	2
"HEK_210201"	1.5718	0.3245	0
"III12_210129"	139.46	0.31952	0
"III23_210129"	7.0107	0.32418	0
"VIII27_210129"	115.31	5.7239	88
"III12_210129"	149.47	0.36072	1
"HEK_210203"	149.1	0.32593	0
"HEK_201204"	14.411	0.31912	0
"III23_18compl_210129"	12.664	0.32038	0
"HEK_210201"	145.71	0.32684	0
"III23_210201"	4.5112	0.36095	1
"III23_210201"	147.24	0.36255	1
"VIII27_210129"	111.15	3.2913	51
"III23_210201"	49.869	2.1453	38
"VIII27_210129"	12.814	0.36341	1
"III12_210129"	61.954	1.9178	34
"VIII27_210129"	149.41	0.32501	0
"III12_210129"	42.354	2.0938	38
"III23_210201"	144.59	0.37628	1
"HEK_201204"	149.56	0.36713	1
"III23_18compl_210129"	5.1242	0.32513	0
"HEK_210203"	37.334	2.032	38
"HEK_201204"	3.8024	0.32345	0
"III23_210129"	13.856	0.36392	1
"III23_210201"	149.99	0.36896	1
"III23_18compl_210129"	1.6367	0.32545	0
"VIII27_210129"	49.585	6.5691	114
"VIII27_210129"	140.17	0.36346	1
"III12_210129"	5.2618	0.32327	0
"HEK_210203"	60.965	1.948	36
"III23_210129"	102.62	1.9514	36
"III23_210129"	4.6109	0.48288	3
"HEK_210201"	49.432	6.1761	108
"HEK_210201"	125.77	6.6779	101
"III23_18compl_210129"	0.68712	0.32497	0
"HEK_210203"	137.07	0.66559	6
"III23_18compl_210129"	9.0783	0.32839	0
"HEK_210201"	13.478	0.41719	2
"VIII27_210129"	6.1061	0.36693	1
"III23_210201"	4.4808	0.32421	0
"HEK_210203"	3.7961	0.36067	1
"HEK_210201"	85.878	6.4362	108
"III12_210129"	14.098	0.4188	2
"III23_210201"	3.5234	0.32431	0
"HEK_210201"	81.792	1.9588	36
"III12_210129"	144.65	0.33051	0
"HEK_201204"	19.101	6.7878	112
"III12_210129"	2.3749	0.32314	0
"HEK_210201"	1.8116	0.36056	1
"VIII27_210129"	6.6945	0.32295	0
"III12_210129"	56.37	6.5545	113
"VIII27_210129"	138.93	0.3653	1
"III23_18compl_210129"	85.826	6.7841	115
"HEK_210203"	8.07	0.32576	0
"HEK_210203"	77.558	2.0187	38
"HEK_210203"	6.5302	0.36015	1
"III12_210129"	143.94	0.4303	2
"HEK_201204"	14.104	0.31946	0
"III23_210129"	25.914	2.0118	38
"III12_210129"	12.097	0.31986	0
"III23_18compl_210129"	15.677	0.36621	1
"HEK_210201"	2.3746	0.32497	0
"HEK_201204"	141.02	0.47974	3
"III23_18compl_210129"	15.955	0.32146	0
"HEK_201204"	147.17	0.32593	0
"HEK_210201"	137.4	0.4129	2
"HEK_201204"	30.271	2.0048	36
"HEK_210201"	4.9836	0.41259	2
"HEK_210201"	12.316	0.319	0
"III23_210201"	146.89	0.32684	0
"III12_210129"	6.8136	0.32393	0
"HEK_210203"	83.223	6.6238	108
"HEK_210203"	33.299	2.0535	38
"HEK_210203"	140.21	0.31952	0
"III12_210129"	2.4491	0.32317	0
"III12_210129"	138.22	0.3653	1
"HEK_210201"	50.341	2.01	38
"III12_210129"	144.64	0.42847	2
"VIII27_210129"	136.47	0.85327	9
"VIII27_210129"	137.33	0.48157	3
"III23_210201"	139.67	0.41748	2
"HEK_201204"	139.99	0.32227	0
"III12_210129"	141.13	0.36621	1
"III23_18compl_210129"	18.182	5.6399	86
"III23_18compl_210129"	146.04	0.32776	0
"III23_210201"	5.2617	0.36816	1
"III23_210129"	51.503	2.0231	36
"III23_18compl_210129"	2.27	0.32523	0
"HEK_210203"	14.338	0.32066	0
"III23_210201"	0.033358	0.4848	3
"HEK_210203"	10.744	0.37251	1
"III12_210129"	50.577	2.0879	38
"III23_210129"	5.0597	0.40475	2
"III23_18compl_210129"	13.67	0.32106	0
"HEK_210203"	145.33	0.36621	1
"HEK_210203"	139.07	0.35706	1
"HEK_201204"	71.272	6.151	106
"III23_210129"	136.74	0.54016	4
"III23_210129"	5.7331	0.32278	0
"HEK_201204"	13.184	0.32003	0
"III23_210201"	11.27	0.36575	1
"III23_18compl_210129"	9.8076	0.33062	0
"III23_210201"	4.5477	0.32381	0
"III23_210201"	6.7252	0.36787	1
"III23_18compl_210129"	149.85	0.32501	0
"HEK_201204"	144.94	0.37354	1
"HEK_201204"	149.21	0.32501	0
"HEK_201204"	17.188	1.7476	25
"HEK_201204"	7.7648	0.3253	0
"VIII27_210129"	13.918	0.31958	0
"III23_210129"	5.0536	0.36678	1
"HEK_210201"	145.25	0.32867	0
"III23_18compl_210129"	149.54	0.36896	1
"III23_210201"	139.81	0.54108	4
"HEK_201204"	1.255	0.32395	0
"III23_18compl_210129"	99.78	2.0206	34
"III23_18compl_210129"	74.128	1.989	36
"III23_210129"	11.791	0.32003	0
"III23_18compl_210129"	148.13	0.32501	0
"HEK_210201"	148.47	0.32593	0
"III23_210129"	124.41	6.7657	102
"VIII27_210129"	4.8268	0.3594	1
"III23_210201"	145.24	0.32959	0
"III23_210129"	146.28	0.32593	0
"VIII27_210129"	14.934	0.32141	0
"HEK_201204"	1.4327	0.3229	0
"III23_210129"	144.89	0.42755	2
"HEK_210201"	55.418	1.997	36
"III23_210201"	42.56	1.989	36
"VIII27_210129"	2.9925	0.32401	0
"HEK_201204"	138.45	0.31677	0
"III23_210201"	73.916	6.6289	116
"III23_210129"	138.18	0.32043	0
"III23_210201"	76.443	2.0279	36
"III23_18compl_210129"	123.11	6.6426	100
"HEK_210201"	149.34	0.32501	0
"III12_210129"	6.6961	0.32361	0
"VIII27_210129"	10.768	0.32799	0
"HEK_210203"	138.18	0.35706	1
"III23_18compl_210129"	69.945	2.0348	38
"III23_18compl_210129"	0.19932	0.32521	0
"HEK_210201"	0.70212	0.39768	2
"III23_210129"	149.35	0.36987	1
"III23_18compl_210129"	58.213	4.2329	74
"VIII27_210129"	11.816	0.31969	0
"III12_210129"	64.175	6.5694	110
"HEK_210201"	149.64	0.32501	0
"III23_210129"	51.918	2.0874	38
"HEK_210203"	11.789	0.31975	0
"III23_210201"	75.286	2.016	36
"III12_210129"	55.943	2.0597	38
"VIII27_210129"	141.42	0.3653	1
"HEK_210203"	139.53	0.35522	1
"HEK_201204"	60.912	1.9807	38
"III23_210201"	136.07	1.4703	19
"III23_18compl_210129"	14.558	0.32129	0
"III12_210129"	8.0148	0.36129	1
"HEK_210203"	136.82	0.31769	0
"HEK_210201"	9.1808	0.32593	0
"HEK_210203"	127.32	6.5845	100
"III12_210129"	14.021	0.36404	1
"HEK_210201"	4.9005	0.36	1
"III23_18compl_210129"	11.876	0.31975	0
"VIII27_210129"	137.92	0.32043	0
"VIII27_210129"	88.928	6.7918	113
"III23_18compl_210129"	6.2553	0.32464	0
"HEK_210201"	145.18	0.37262	1
"HEK_210201"	134.88	2.926	42
"HEK_210201"	2.9344	0.36108	1
"III23_18compl_210129"	13.231	0.41851	2
"III23_210129"	145.07	0.32959	0
"HEK_210201"	144.19	0.55481	4
"III23_210201"	59.839	6.5101	119
"III23_210129"	131.53	6.5881	100
"III23_210201"	9.5304	0.32873	0
"HEK_210203"	144.14	0.53009	4
"HEK_201204"	142.55	0.55206	4
"HEK_210203"	13.952	0.32118	0
"III23_210201"	136.25	0.46967	3
"VIII27_210129"	118.22	6.7607	108
"HEK_210201"	148.6	0.32501	0
"HEK_210203"	107.55	6.7117	107
"III23_18compl_210129"	137.16	0.36255	1
"III23_18compl_210129"	149.64	0.36163	1
"HEK_210201"	9.61	0.32787	0
"III12_210129"	85.676	6.5025	106
"VIII27_210129"	145.68	0.32684	0
"VIII27_210129"	15.14	0.76572	8
"HEK_210201"	79.821	1.9135	34
"VIII27_210129"	146.84	0.32593	0
"VIII27_210129"	120.57	6.6037	102
"III12_210129"	145.71	0.36987	1
"III23_210129"	144.28	0.3772	1
"III23_210129"	9.3809	0.32736	0
"III23_210201"	47.815	2.0718	38
"III23_18compl_210129"	81.989	6.4288	108
"HEK_210203"	146.5	0.32684	0
"HEK_210201"	40.749	5.9754	111
"VIII27_210129"	140.47	0.48157	3
"III23_210129"	42.497	2.103	38
"III23_210201"	102.59	2.0302	36
"III23_18compl_210129"	67.516	2.0366	36
"VIII27_210129"	12.412	0.31929	0
"HEK_210203"	64.831	6.4316	109
"HEK_210203"	140.11	0.31952	0
"III23_210129"	138.66	0.35706	1
"III23_18compl_210129"	102.11	1.9377	34
"VIII27_210129"	57.675	6.102	106
"III23_210129"	140.09	0.48065	3
"III23_210201"	140.21	0.54016	4
"III23_18compl_210129"	15.327	0.41903	2
"III23_210201"	114.85	5.9276	97
"III23_18compl_210129"	136.17	0.65643	6
"III23_210201"	0.45608	0.36797	1
"III23_210129"	0.41514	0.32438	0
"III23_18compl_210129"	4.6966	0.32475	0
"III23_18compl_210129"	3.2986	0.325	0
"VIII27_210129"	14.096	0.32003	0
"III12_210129"	142.27	0.42664	2
"VIII27_210129"	141.98	0.36255	1
"III23_210129"	142.85	0.49164	3
"III23_210129"	3.4851	0.32454	0
"VIII27_210129"	14.164	0.41805	2
"VIII27_210129"	137.43	0.41565	2
"III12_210129"	141.56	0.98236	11
"HEK_201204"	7.855	0.32553	0
"HEK_201204"	15.193	0.32009	0
"VIII27_210129"	75.943	6.2627	104
"HEK_210203"	11.954	0.36415	1
"HEK_210201"	7.5292	0.36129	1
"HEK_210203"	87.627	6.6916	113
"III23_18compl_210129"	147.94	0.32593	0
